class_name,spec_name,level,score,duration_min,dungeon_name,medal
DeathKnight,Frost,14,408.8284469697,20.83,Operation: Floodgate,silver
Mage,Arcane,14,408.8284469697,20.83,Operation: Floodgate,silver
DeathKnight,Frost,14,408.42547348485,21.19,Operation: Floodgate,silver
Hunter,BeastMastery,14,408.42547348485,21.19,Operation: Floodgate,silver
Shaman,Restoration,14,408.42547348485,21.19,Operation: Floodgate,silver
DemonHunter,Havoc,14,408.42547348485,21.19,Operation: Floodgate,silver
Warrior,Protection,14,408.42547348485,21.19,Operation: Floodgate,silver
DemonHunter,Havoc,14,408.37982954545,21.23,Operation: Floodgate,silver
Paladin,Protection,14,408.37982954545,21.23,Operation: Floodgate,silver
Shaman,Restoration,14,408.37982954545,21.23,Operation: Floodgate,silver
Mage,Arcane,14,408.37982954545,21.23,Operation: Floodgate,silver
Hunter,Survival,14,408.37982954545,21.23,Operation: Floodgate,silver
Shaman,Elemental,14,408.36450757576,21.24,Operation: Floodgate,silver
Mage,Arcane,14,408.36450757576,21.24,Operation: Floodgate,silver
Druid,Restoration,14,408.36450757576,21.24,Operation: Floodgate,silver
Paladin,Protection,14,408.36450757576,21.24,Operation: Floodgate,silver
DemonHunter,Havoc,14,408.36450757576,21.24,Operation: Floodgate,silver
Monk,Mistweaver,14,408.34145833333,21.26,Operation: Floodgate,silver
DemonHunter,Havoc,14,408.34145833333,21.26,Operation: Floodgate,silver
Hunter,BeastMastery,14,408.34145833333,21.26,Operation: Floodgate,silver
Druid,Feral,14,408.34145833333,21.26,Operation: Floodgate,silver
Paladin,Protection,14,408.34145833333,21.26,Operation: Floodgate,silver
Druid,Restoration,14,408.29689393939,21.3,Operation: Floodgate,silver
DemonHunter,Vengeance,14,408.29689393939,21.3,Operation: Floodgate,silver
Mage,Arcane,14,408.29689393939,21.3,Operation: Floodgate,silver
Warrior,Fury,14,408.29689393939,21.3,Operation: Floodgate,silver
Druid,Balance,14,408.29689393939,21.3,Operation: Floodgate,silver
Druid,Balance,14,408.21134469697,21.37,Operation: Floodgate,silver
Paladin,Retribution,14,408.21134469697,21.37,Operation: Floodgate,silver
Warrior,Protection,14,408.21134469697,21.37,Operation: Floodgate,silver
Priest,Discipline,14,408.21134469697,21.37,Operation: Floodgate,silver
DemonHunter,Havoc,14,408.21134469697,21.37,Operation: Floodgate,silver
Warrior,Fury,14,408.20534090909,21.38,Operation: Floodgate,silver
DemonHunter,Havoc,14,408.20534090909,21.38,Operation: Floodgate,silver
Paladin,Protection,14,408.20534090909,21.38,Operation: Floodgate,silver
Shaman,Restoration,14,408.20534090909,21.38,Operation: Floodgate,silver
Druid,Balance,14,408.20534090909,21.38,Operation: Floodgate,silver
Warrior,Protection,14,408.11589015152,21.46,Operation: Floodgate,silver
Shaman,Restoration,14,408.11589015152,21.46,Operation: Floodgate,silver
DemonHunter,Havoc,14,408.11589015152,21.46,Operation: Floodgate,silver
DeathKnight,Frost,14,408.11589015152,21.46,Operation: Floodgate,silver
Hunter,BeastMastery,14,408.11589015152,21.46,Operation: Floodgate,silver
Shaman,Restoration,14,408.04276515152,21.52,Operation: Floodgate,silver
Rogue,Subtlety,14,408.04276515152,21.52,Operation: Floodgate,silver
DemonHunter,Havoc,14,408.04276515152,21.52,Operation: Floodgate,silver
Hunter,BeastMastery,14,408.04276515152,21.52,Operation: Floodgate,silver
Warrior,Protection,14,408.04276515152,21.52,Operation: Floodgate,silver
DeathKnight,Frost,14,407.94876893939,21.61,Operation: Floodgate,silver
Paladin,Protection,14,407.94310606061,21.61,Operation: Floodgate,silver
Druid,Restoration,14,407.94310606061,21.61,Operation: Floodgate,silver
Hunter,BeastMastery,14,407.94310606061,21.61,Operation: Floodgate,silver
DeathKnight,Frost,14,407.94310606061,21.61,Operation: Floodgate,silver
Shaman,Elemental,14,407.94310606061,21.61,Operation: Floodgate,silver
Hunter,BeastMastery,14,407.93886363636,21.61,Operation: Floodgate,silver
DeathKnight,Blood,14,407.93886363636,21.61,Operation: Floodgate,silver
Mage,Arcane,14,407.93886363636,21.61,Operation: Floodgate,silver
DeathKnight,Frost,14,407.93886363636,21.61,Operation: Floodgate,silver
Evoker,Preservation,14,407.93886363636,21.61,Operation: Floodgate,silver
DemonHunter,Havoc,14,407.93535984848,21.62,Operation: Floodgate,silver
DeathKnight,Frost,14,407.93535984848,21.62,Operation: Floodgate,silver
Hunter,BeastMastery,14,407.93535984848,21.62,Operation: Floodgate,silver
Warrior,Protection,14,407.93535984848,21.62,Operation: Floodgate,silver
Druid,Restoration,14,407.93535984848,21.62,Operation: Floodgate,silver
Druid,Restoration,14,407.93482954545,21.62,Operation: Floodgate,silver
Paladin,Protection,14,407.93482954545,21.62,Operation: Floodgate,silver
Hunter,BeastMastery,14,407.93482954545,21.62,Operation: Floodgate,silver
DemonHunter,Havoc,14,407.93482954545,21.62,Operation: Floodgate,silver
Warrior,Fury,14,407.93482954545,21.62,Operation: Floodgate,silver
Warrior,Fury,14,407.89528409091,21.65,Operation: Floodgate,silver
Priest,Discipline,14,407.89528409091,21.65,Operation: Floodgate,silver
DemonHunter,Vengeance,14,407.89528409091,21.65,Operation: Floodgate,silver
DeathKnight,Frost,14,407.89528409091,21.65,Operation: Floodgate,silver
Hunter,BeastMastery,14,407.89528409091,21.65,Operation: Floodgate,silver
Paladin,Protection,14,407.75384469697,21.78,Operation: Floodgate,silver
Shaman,Restoration,14,407.75384469697,21.78,Operation: Floodgate,silver
Druid,Feral,14,407.75384469697,21.78,Operation: Floodgate,silver
Warrior,Fury,14,407.75384469697,21.78,Operation: Floodgate,silver
Hunter,BeastMastery,14,407.75384469697,21.78,Operation: Floodgate,silver
Warrior,Protection,14,407.7090530303,21.82,Operation: Floodgate,silver
Hunter,BeastMastery,14,407.7090530303,21.82,Operation: Floodgate,silver
Paladin,Retribution,14,407.7090530303,21.82,Operation: Floodgate,silver
Shaman,Elemental,14,407.7090530303,21.82,Operation: Floodgate,silver
Warlock,Destruction,15,423.26102272727,21.33,Operation: Floodgate,silver
DemonHunter,Havoc,15,423.26102272727,21.33,Operation: Floodgate,silver
DemonHunter,Vengeance,15,423.26102272727,21.33,Operation: Floodgate,silver
Druid,Restoration,15,423.26102272727,21.33,Operation: Floodgate,silver
Hunter,BeastMastery,15,423.26102272727,21.33,Operation: Floodgate,silver
Hunter,BeastMastery,15,422.23189393939,22.24,Operation: Floodgate,silver
Mage,Arcane,15,422.23189393939,22.24,Operation: Floodgate,silver
Warrior,Fury,15,422.23189393939,22.24,Operation: Floodgate,silver
Shaman,Restoration,15,422.23189393939,22.24,Operation: Floodgate,silver
DemonHunter,Vengeance,15,422.23189393939,22.24,Operation: Floodgate,silver
Druid,Restoration,15,422.03799242424,22.41,Operation: Floodgate,silver
DemonHunter,Havoc,15,422.03799242424,22.41,Operation: Floodgate,silver
DemonHunter,Vengeance,15,422.03799242424,22.41,Operation: Floodgate,silver
Hunter,BeastMastery,15,422.03799242424,22.41,Operation: Floodgate,silver
DeathKnight,Frost,15,422.03799242424,22.41,Operation: Floodgate,silver
Monk,Brewmaster,15,421.95297348485,22.48,Operation: Floodgate,silver
Warrior,Fury,15,421.95297348485,22.48,Operation: Floodgate,silver
DemonHunter,Havoc,15,421.95297348485,22.48,Operation: Floodgate,silver
Druid,Restoration,15,421.95297348485,22.48,Operation: Floodgate,silver
DeathKnight,Frost,15,421.95297348485,22.48,Operation: Floodgate,silver
Warrior,Fury,15,421.91753787879,22.51,Operation: Floodgate,silver
Paladin,Retribution,15,421.91753787879,22.51,Operation: Floodgate,silver
DemonHunter,Vengeance,15,421.91753787879,22.51,Operation: Floodgate,silver
Shaman,Restoration,15,421.91753787879,22.51,Operation: Floodgate,silver
Hunter,BeastMastery,15,421.91753787879,22.51,Operation: Floodgate,silver
Warrior,Fury,15,421.84941287879,22.57,Operation: Floodgate,silver
DeathKnight,Frost,15,421.84941287879,22.57,Operation: Floodgate,silver
DemonHunter,Vengeance,15,421.84941287879,22.57,Operation: Floodgate,silver
DemonHunter,Havoc,15,421.84941287879,22.57,Operation: Floodgate,silver
Shaman,Restoration,15,421.84941287879,22.57,Operation: Floodgate,silver
DemonHunter,Vengeance,15,421.7975,22.62,Operation: Floodgate,silver
Hunter,BeastMastery,15,421.7975,22.62,Operation: Floodgate,silver
Mage,Arcane,15,421.7975,22.62,Operation: Floodgate,silver
DeathKnight,Frost,15,421.7975,22.62,Operation: Floodgate,silver
Shaman,Restoration,15,421.7975,22.62,Operation: Floodgate,silver
DemonHunter,Vengeance,15,421.67253787879,22.73,Operation: Floodgate,silver
Hunter,BeastMastery,15,421.67253787879,22.73,Operation: Floodgate,silver
Druid,Restoration,15,421.67253787879,22.73,Operation: Floodgate,silver
Mage,Arcane,15,421.67253787879,22.73,Operation: Floodgate,silver
Paladin,Retribution,15,421.67253787879,22.73,Operation: Floodgate,silver
Shaman,Enhancement,15,421.64676136364,22.75,Operation: Floodgate,silver
Druid,Restoration,15,421.64676136364,22.75,Operation: Floodgate,silver
Warlock,Destruction,15,421.64676136364,22.75,Operation: Floodgate,silver
DemonHunter,Vengeance,15,421.64676136364,22.75,Operation: Floodgate,silver
DeathKnight,Frost,15,421.64676136364,22.75,Operation: Floodgate,silver
DemonHunter,Havoc,15,421.62958333333,22.77,Operation: Floodgate,silver
Priest,Shadow,15,421.62958333333,22.77,Operation: Floodgate,silver
Druid,Restoration,15,421.62958333333,22.77,Operation: Floodgate,silver
Hunter,BeastMastery,15,421.62958333333,22.77,Operation: Floodgate,silver
Warrior,Protection,15,421.62958333333,22.77,Operation: Floodgate,silver
Hunter,BeastMastery,15,421.4071969697,22.96,Operation: Floodgate,silver
Hunter,BeastMastery,15,421.4071969697,22.96,Operation: Floodgate,silver
Shaman,Restoration,15,421.4071969697,22.96,Operation: Floodgate,silver
Warrior,Protection,15,421.4071969697,22.96,Operation: Floodgate,silver
DeathKnight,Frost,15,421.4071969697,22.96,Operation: Floodgate,silver
Druid,Restoration,15,421.40704545455,22.96,Operation: Floodgate,silver
Monk,Windwalker,15,421.40704545455,22.96,Operation: Floodgate,silver
DemonHunter,Havoc,15,421.40704545455,22.96,Operation: Floodgate,silver
Paladin,Protection,15,421.40704545455,22.96,Operation: Floodgate,silver
Hunter,BeastMastery,15,421.40704545455,22.96,Operation: Floodgate,silver
Priest,Discipline,15,421.37079545455,22.99,Operation: Floodgate,silver
Shaman,Elemental,15,421.37079545455,22.99,Operation: Floodgate,silver
Paladin,Retribution,15,421.37079545455,22.99,Operation: Floodgate,silver
DeathKnight,Frost,15,421.37079545455,22.99,Operation: Floodgate,silver
Warrior,Protection,15,421.37079545455,22.99,Operation: Floodgate,silver
Mage,Frost,15,421.31882575758,23.04,Operation: Floodgate,silver
Warrior,Protection,15,421.31882575758,23.04,Operation: Floodgate,silver
Priest,Discipline,15,421.31882575758,23.04,Operation: Floodgate,silver
Paladin,Retribution,15,421.31882575758,23.04,Operation: Floodgate,silver
Hunter,BeastMastery,15,421.31882575758,23.04,Operation: Floodgate,silver
DemonHunter,Vengeance,15,421.31543560606,23.04,Operation: Floodgate,silver
Druid,Restoration,15,421.31543560606,23.04,Operation: Floodgate,silver
Warrior,Fury,15,421.31543560606,23.04,Operation: Floodgate,silver
Hunter,BeastMastery,15,421.31543560606,23.04,Operation: Floodgate,silver
Hunter,BeastMastery,15,421.31543560606,23.04,Operation: Floodgate,silver
Warrior,Fury,15,421.24357954545,23.11,Operation: Floodgate,silver
Hunter,BeastMastery,15,421.24357954545,23.11,Operation: Floodgate,silver
Paladin,Retribution,15,421.24357954545,23.11,Operation: Floodgate,silver
DemonHunter,Vengeance,15,421.24357954545,23.11,Operation: Floodgate,silver
Druid,Restoration,15,421.24357954545,23.11,Operation: Floodgate,silver
DemonHunter,Havoc,15,421.23543560606,23.11,Operation: Floodgate,silver
Hunter,BeastMastery,15,421.23543560606,23.11,Operation: Floodgate,silver
Shaman,Restoration,15,421.23543560606,23.11,Operation: Floodgate,silver
DeathKnight,Frost,15,421.23543560606,23.11,Operation: Floodgate,silver
Warrior,Protection,15,421.23543560606,23.11,Operation: Floodgate,silver
Hunter,BeastMastery,15,421.12928030303,23.21,Operation: Floodgate,silver
Paladin,Protection,15,421.12928030303,23.21,Operation: Floodgate,silver
Mage,Arcane,15,421.12928030303,23.21,Operation: Floodgate,silver
Priest,Discipline,15,421.12928030303,23.21,Operation: Floodgate,silver
DemonHunter,Havoc,15,421.12928030303,23.21,Operation: Floodgate,silver
DemonHunter,Havoc,15,421.04354166667,23.28,Operation: Floodgate,silver
Paladin,Retribution,15,421.04354166667,23.28,Operation: Floodgate,silver
Priest,Discipline,15,421.04354166667,23.28,Operation: Floodgate,silver
Warrior,Protection,15,421.04354166667,23.28,Operation: Floodgate,silver
Hunter,BeastMastery,15,421.04354166667,23.28,Operation: Floodgate,silver
Priest,Discipline,15,421.02301136364,23.3,Operation: Floodgate,silver
Hunter,BeastMastery,15,421.02301136364,23.3,Operation: Floodgate,silver
Warrior,Protection,15,421.02301136364,23.3,Operation: Floodgate,silver
DeathKnight,Frost,15,421.02301136364,23.3,Operation: Floodgate,silver
Shaman,Elemental,15,421.02301136364,23.3,Operation: Floodgate,silver
Paladin,Protection,8,290.0,18.48,Halls of Atonement,gold
Hunter,BeastMastery,8,290.0,18.48,Halls of Atonement,gold
Warrior,Fury,8,290.0,18.48,Halls of Atonement,gold
DemonHunter,Havoc,8,290.0,18.48,Halls of Atonement,gold
Shaman,Restoration,8,290.0,18.48,Halls of Atonement,gold
Hunter,BeastMastery,8,290.0,19.06,Halls of Atonement,gold
Warrior,Protection,8,290.0,19.06,Halls of Atonement,gold
Shaman,Restoration,8,290.0,19.06,Halls of Atonement,gold
Priest,Shadow,8,290.0,19.06,Halls of Atonement,gold
DemonHunter,Havoc,8,290.0,19.06,Halls of Atonement,gold
DeathKnight,Frost,8,290.0,18.99,Halls of Atonement,gold
Warrior,Fury,8,290.0,18.99,Halls of Atonement,gold
Druid,Restoration,8,290.0,18.99,Halls of Atonement,gold
Mage,Frost,8,290.0,18.99,Halls of Atonement,gold
Druid,Guardian,8,290.0,18.99,Halls of Atonement,gold
DeathKnight,Unholy,8,290.0,18.58,Halls of Atonement,gold
Mage,Arcane,8,290.0,18.58,Halls of Atonement,gold
Paladin,Protection,8,290.0,18.58,Halls of Atonement,gold
Evoker,Preservation,8,290.0,18.58,Halls of Atonement,gold
DemonHunter,Havoc,8,290.0,18.58,Halls of Atonement,gold
Warlock,Destruction,8,290.0,18.87,Halls of Atonement,gold
Druid,Balance,8,290.0,18.87,Halls of Atonement,gold
Mage,Arcane,8,290.0,18.87,Halls of Atonement,gold
Priest,Discipline,8,290.0,18.87,Halls of Atonement,gold
Paladin,Protection,8,290.0,18.87,Halls of Atonement,gold
Paladin,Retribution,8,290.0,15.81,Halls of Atonement,gold
Paladin,Protection,8,290.0,15.81,Halls of Atonement,gold
Paladin,Retribution,8,290.0,15.81,Halls of Atonement,gold
Paladin,Retribution,8,290.0,15.81,Halls of Atonement,gold
DemonHunter,Havoc,8,290.0,19.01,Halls of Atonement,gold
Warrior,Fury,8,290.0,19.01,Halls of Atonement,gold
Monk,Mistweaver,8,290.0,19.01,Halls of Atonement,gold
Shaman,Elemental,8,290.0,19.01,Halls of Atonement,gold
Shaman,Enhancement,8,290.0,17.29,Halls of Atonement,gold
Shaman,Restoration,8,290.0,17.29,Halls of Atonement,gold
Rogue,Assassination,8,290.0,17.29,Halls of Atonement,gold
Monk,Windwalker,8,290.0,19.14,Halls of Atonement,gold
Druid,Restoration,8,290.0,19.14,Halls of Atonement,gold
Monk,Brewmaster,8,290.0,19.14,Halls of Atonement,gold
DemonHunter,Havoc,8,290.0,19.14,Halls of Atonement,gold
Hunter,BeastMastery,8,290.0,19.14,Halls of Atonement,gold
Paladin,Retribution,8,290.0,18.85,Halls of Atonement,gold
DemonHunter,Havoc,8,290.0,18.85,Halls of Atonement,gold
Shaman,Elemental,8,290.0,18.85,Halls of Atonement,gold
Monk,Mistweaver,8,290.0,18.85,Halls of Atonement,gold
Paladin,Protection,8,290.0,18.85,Halls of Atonement,gold
Paladin,Retribution,8,290.0,19.01,Halls of Atonement,gold
Druid,Restoration,8,290.0,19.01,Halls of Atonement,gold
DeathKnight,Blood,8,290.0,19.01,Halls of Atonement,gold
Hunter,BeastMastery,8,290.0,19.01,Halls of Atonement,gold
Warlock,Destruction,8,290.0,19.01,Halls of Atonement,gold
Paladin,Retribution,8,290.0,18.9,Halls of Atonement,gold
Mage,Frost,8,290.0,18.9,Halls of Atonement,gold
Paladin,Holy,8,290.0,18.9,Halls of Atonement,gold
Warrior,Protection,8,290.0,18.9,Halls of Atonement,gold
Druid,Balance,8,290.0,18.9,Halls of Atonement,gold
DemonHunter,Vengeance,8,290.0,15.45,Halls of Atonement,gold
Druid,Restoration,8,290.0,15.45,Halls of Atonement,gold
DemonHunter,Havoc,8,290.0,15.45,Halls of Atonement,gold
Hunter,BeastMastery,8,290.0,15.45,Halls of Atonement,gold
Monk,Brewmaster,8,290.0,18.66,Halls of Atonement,gold
Warlock,Demonology,8,290.0,18.66,Halls of Atonement,gold
DeathKnight,Frost,8,290.0,18.66,Halls of Atonement,gold
Mage,Arcane,8,290.0,18.66,Halls of Atonement,gold
Priest,Discipline,8,290.0,18.66,Halls of Atonement,gold
Mage,Frost,8,290.0,17.36,Halls of Atonement,gold
Hunter,Marksmanship,8,290.0,17.36,Halls of Atonement,gold
Shaman,Restoration,8,290.0,17.36,Halls of Atonement,gold
Paladin,Protection,8,290.0,17.36,Halls of Atonement,gold
Shaman,Elemental,8,290.0,17.36,Halls of Atonement,gold
Shaman,Restoration,8,290.0,19.19,Halls of Atonement,gold
Hunter,BeastMastery,8,290.0,19.19,Halls of Atonement,gold
Monk,Brewmaster,8,290.0,19.19,Halls of Atonement,gold
DeathKnight,Frost,8,290.0,19.19,Halls of Atonement,gold
Druid,Balance,8,290.0,19.19,Halls of Atonement,gold
DeathKnight,Frost,8,290.0,16.45,Halls of Atonement,gold
Hunter,Survival,8,290.0,16.45,Halls of Atonement,gold
DemonHunter,Vengeance,8,290.0,16.45,Halls of Atonement,gold
Warrior,Fury,8,290.0,16.45,Halls of Atonement,gold
Priest,Discipline,8,290.0,16.45,Halls of Atonement,gold
Shaman,Restoration,8,290.0,16.54,Halls of Atonement,gold
DemonHunter,Vengeance,8,290.0,16.54,Halls of Atonement,gold
DeathKnight,Unholy,8,290.0,16.54,Halls of Atonement,gold
Warrior,Fury,8,290.0,16.54,Halls of Atonement,gold
Paladin,Retribution,8,290.0,16.54,Halls of Atonement,gold
DemonHunter,Vengeance,8,290.0,16.45,Halls of Atonement,gold
Mage,Fire,8,290.0,16.45,Halls of Atonement,gold
Paladin,Retribution,8,290.0,16.45,Halls of Atonement,gold
Shaman,Elemental,8,290.0,16.45,Halls of Atonement,gold
Druid,Restoration,8,290.0,16.45,Halls of Atonement,gold
Evoker,Preservation,8,290.0,18.75,Halls of Atonement,gold
Warrior,Protection,8,290.0,18.75,Halls of Atonement,gold
Warrior,Fury,8,290.0,18.75,Halls of Atonement,gold
Paladin,Retribution,8,290.0,18.75,Halls of Atonement,gold
Hunter,BeastMastery,8,290.0,18.75,Halls of Atonement,gold
Druid,Restoration,8,290.0,18.98,Halls of Atonement,gold
Hunter,Survival,8,290.0,18.98,Halls of Atonement,gold
Paladin,Retribution,8,290.0,18.98,Halls of Atonement,gold
Warlock,Destruction,8,290.0,18.98,Halls of Atonement,gold
DemonHunter,Vengeance,8,290.0,18.98,Halls of Atonement,gold
DeathKnight,Blood,9,305.0,19.11,Halls of Atonement,gold
Shaman,Restoration,9,305.0,19.11,Halls of Atonement,gold
Druid,Balance,9,305.0,19.11,Halls of Atonement,gold
DemonHunter,Havoc,9,305.0,19.11,Halls of Atonement,gold
Hunter,BeastMastery,9,305.0,16.76,Halls of Atonement,gold
Warrior,Fury,9,305.0,16.76,Halls of Atonement,gold
Shaman,Restoration,9,305.0,16.76,Halls of Atonement,gold
Hunter,BeastMastery,9,305.0,16.76,Halls of Atonement,gold
Druid,Guardian,9,305.0,16.76,Halls of Atonement,gold
Shaman,Elemental,9,305.0,19.01,Halls of Atonement,gold
Paladin,Holy,9,305.0,19.01,Halls of Atonement,gold
Rogue,Subtlety,9,305.0,19.01,Halls of Atonement,gold
Warrior,Protection,9,305.0,19.01,Halls of Atonement,gold
Rogue,Assassination,9,305.0,19.01,Halls of Atonement,gold
Priest,Holy,9,305.0,18.54,Halls of Atonement,gold
DemonHunter,Vengeance,9,305.0,18.54,Halls of Atonement,gold
Mage,Frost,9,305.0,18.54,Halls of Atonement,gold
DeathKnight,Frost,9,305.0,18.54,Halls of Atonement,gold
Warlock,Destruction,9,305.0,18.54,Halls of Atonement,gold
Druid,Guardian,9,305.0,18.18,Halls of Atonement,gold
Mage,Arcane,9,305.0,18.18,Halls of Atonement,gold
Mage,Frost,9,305.0,18.18,Halls of Atonement,gold
Druid,Restoration,9,305.0,18.18,Halls of Atonement,gold
